,JPM,XOM,PG,D,VZ,EQR,NEM,AAPL,BA,JNJ,NKE
Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
06/02/2014,43.616634,60.365353,59.217896,45.771202,30.294315,35.491528,17.455881,16.208443,104.842567,69.156479,32.349529
07/02/2014,43.724743,60.88969,59.533607,46.465427,30.378687,35.73661,17.879608,16.435188,108.560356,70.16169,32.88332
10/02/2014,43.817413,60.177113,60.088055,47.548447,30.443584,36.195339,18.444574,16.729628,108.680023,70.964287,32.874279
11/02/2014,44.350262,61.064465,60.711811,47.999702,30.638266,36.465546,19.026155,16.950058,111.244041,72.444832,33.466904
12/02/2014,44.419765,61.2258,59.672222,48.15242,30.742113,36.578659,18.702129,16.948786,110.126694,72.016266,33.525707
13/02/2014,44.813614,61.461052,59.910946,49.075771,30.703175,36.635201,19.549583,17.217926,111.304207,72.125359,33.869514
14/02/2014,44.906281,63.262611,61.143055,49.367367,30.183989,36.811153,19.798841,17.204016,111.871475,72.281212,33.959988
18/02/2014,45.16885,63.235737,60.041862,49.19379,29.840033,37.075085,20.114553,17.267265,112.275429,71.821457,34.023319
19/02/2014,44.218983,63.155056,60.172764,49.04105,30.196962,36.754601,19.748995,16.99465,110.350166,71.408455,33.846893
20/02/2014,44.466103,64.109589,60.003345,49.638111,31.228836,36.905422,20.322266,16.797937,111.355759,71.985077,34.190701
21/02/2014,44.489269,63.881062,60.041862,49.561737,30.677219,36.892849,19.424965,16.611345,110.255638,71.828102,34.597836
24/02/2014,44.813614,64.828911,59.957169,49.492317,30.00227,36.792309,19.665905,16.684082,111.381546,71.506363,35.213074
25/02/2014,44.041367,64.741486,60.157349,49.471504,30.04121,36.94313,19.73237,16.510462,108.966385,71.506363,35.335209
26/02/2014,43.825138,64.391937,59.957169,48.841366,30.080143,36.804874,19.574512,16.361506,108.82029,71.506363,35.475456
27/02/2014,43.778805,64.425529,60.21125,48.715347,30.826477,36.672909,19.599438,16.687881,110.496277,71.702545,35.402843
28/02/2014,43.879181,64.714607,60.573212,48.589317,30.878397,36.742043,19.32526,16.642656,110.805702,72.299019,35.529911
03/03/2014,43.408123,64.197006,59.664528,48.022202,30.703175,36.773464,19.632668,16.690731,110.204056,71.85952,35.116978
04/03/2014,44.218983,64.882668,60.411488,48.512306,31.086079,37.326447,20.056398,16.800781,111.931618,73.256523,35.675121
05/03/2014,44.914005,63.054222,59.926327,47.973194,30.748602,36.917984,20.421967,16.836205,110.693954,72.667885,35.130592
06/03/2014,45.485477,63.027328,60.111168,47.588127,30.800518,36.672909,20.712759,16.785282,110.754143,72.903358,35.493622
07/03/2014,45.87159,63.854172,60.357574,47.917183,30.599333,36.603802,20.43858,16.775492,110.479095,73.240837,36.056282
10/03/2014,45.717148,64.197006,60.473099,47.854179,30.521454,36.277027,20.197641,16.790667,109.060928,73.34285,35.838474
11/03/2014,44.937176,63.195393,60.796501,47.644142,30.307297,36.490677,20.356478,16.954166,108.012329,73.37426,35.756786
12/03/2014,44.728668,63.329845,61.019852,48.295261,30.086634,36.842583,20.908228,16.970617,106.946579,73.460579,35.833927
13/03/2014,44.342548,62.946663,60.981346,48.659321,29.872467,36.383862,21.301153,16.782125,104.763481,72.98967,35.634266
14/03/2014,43.86375,62.832401,60.819626,48.932377,29.90493,36.490677,21.886347,16.593636,105.81205,72.840561,35.538986
17/03/2014,44.466103,63.403782,61.481876,49.429466,30.054195,36.679199,21.543594,16.65847,107.797462,73.719574,35.838474
18/03/2014,44.836788,63.665947,61.427956,49.359467,30.307297,36.704338,21.125595,16.805845,106.611374,73.727455,36.137959
19/03/2014,45.022121,63.007172,60.665619,48.890373,30.086634,35.994244,20.481876,16.801416,105.064293,73.452713,35.9156
20/03/2014,46.419895,63.578526,60.311375,48.848362,30.638266,36.273182,20.548758,16.720449,106.344948,73.868706,35.970062
21/03/2014,46.466225,63.397049,59.972538,49.051418,30.443584,36.25415,20.52368,16.852339,105.356522,75.28923,34.127769
24/03/2014,47.161255,63.6189,61.066048,48.848362,30.508476,36.063988,19.971918,17.052208,106.078484,74.716324,33.968948
25/03/2014,47.053135,63.800385,61.458778,49.058414,30.644756,36.659874,19.997,17.235638,106.59417,76.427254,33.419899
26/03/2014,46.257725,63.659225,61.22007,49.261456,30.508476,36.216133,19.286404,17.070866,106.173035,76.168251,33.224785
27/03/2014,46.273159,64.694427,61.335571,49.67453,30.949781,36.25415,19.177725,16.997499,105.897995,76.348747,33.270157
28/03/2014,46.365837,65.675873,61.42028,49.772545,30.774549,36.380943,19.997,16.978516,106.972359,76.47435,33.369976
31/03/2014,46.88324,65.662453,62.067112,49.702538,30.87191,36.761307,19.595722,16.974731,107.857628,77.09436,33.515175
01/04/2014,46.852356,65.696053,61.86692,49.289459,30.988716,37.122639,19.604088,17.130007,110.19548,76.866776,33.75568
02/04/2014,47,65.843925,61.705189,49.205437,31.034153,37.541031,20.264517,17.158472,110.281403,77.09436,33.823742
03/04/2014,47.139889,65.830482,61.682079,48.848362,31.228836,37.173359,20.14748,17.039562,110.685371,77.117905,33.574169
04/04/2014,46.479351,65.447334,61.427956,48.743347,31.176933,37.502987,20.155838,16.819124,109.482071,77.243462,33.052338
07/04/2014,45.849861,65.057434,61.982414,48.442284,31.228836,37.851658,20.431711,16.55505,107.943596,76.827492,32.140278
08/04/2014,45.733315,65.507813,62.644665,49.345474,31.635691,38.067188,20.85807,16.554106,106.705933,76.960945,33.08865
09/04/2014,46.059692,65.427155,62.75248,49.219448,31.484758,38.054508,20.891514,16.771687,109.05233,77.659447,33.379047
10/04/2014,44.606487,65.057434,62.444454,48.715347,31.150097,37.509335,20.724318,16.555367,106.267586,75.768013,32.875381
11/04/2014,42.974541,65.01712,62.190338,48.60331,30.887609,36.596474,20.256157,16.43298,104.918198,76.026985,32.330845
14/04/2014,42.71032,65.783424,62.228844,49.170433,31.01886,36.818363,20.406635,16.498444,105.932381,76.238899,32.843613
15/04/2014,42.585976,66.334648,62.25193,49.408482,30.789185,36.773979,19.930119,16.3808,106.809052,77.855667,32.798233
16/04/2014,42.943459,67.181664,62.875671,50.080601,30.907303,37.040222,19.854883,16.414003,108.330353,77.502472,33.170326
17/04/2014,42.91238,67.504318,62.960377,49.478485,31.235407,36.45068,19.679317,16.601542,109.94619,77.667274,33.592331
21/04/2014,42.764721,67.847145,62.806396,49.5205,31.484758,36.919781,20.941669,16.798573,109.860252,78.483513,33.53334
22/04/2014,43.370872,67.470711,62.56765,49.618511,31.445387,36.850056,20.933313,16.815332,109.628181,78.624794,33.737534
23/04/2014,43.557377,67.558113,62.376736,49.751537,31.12385,36.672554,21.668989,16.595531,112.275429,78.656197,33.624096
24/04/2014,43.666164,67.228722,62.989944,50.073612,30.369209,37.109962,21.309509,17.95607,111.613609,78.452133,33.301926
25/04/2014,43.285389,67.497604,63.191761,50.640709,30.146097,37.186035,22.112062,18.087944,110.582245,78.318718,32.988811
28/04/2014,43.122192,68.008492,64.379341,50.927753,30.579197,37.718525,20.623995,18.788462,109.18985,79.535194,32.521442
29/04/2014,43.59623,68.196701,63.991245,50.731716,30.690758,37.60442,20.916597,18.732786,110.332962,79.291908,32.888992
30/04/2014,43.502983,68.842049,64.07663,50.78775,30.664513,37.680496,20.757757,18.661949,110.89164,79.495956,33.102245
01/05/2014,43.300922,68.169815,63.913616,50.745731,30.986038,37.775581,20.506958,18.705914,110.410324,78.89949,33.08865
02/05/2014,43.192139,68.573151,63.587616,49.611523,30.920416,38.168613,20.665798,18.7407,111.682388,77.941986,33.120396
05/05/2014,42.13525,69.178146,63.416843,49.821556,31.097605,38.536293,20.774477,19.005718,113.418571,78.483513,33.256538
06/05/2014,41.451401,69.016815,62.9744,49.457489,31.150097,38.618713,20.565477,18.798573,112.447334,78.098946,32.784622
07/05/2014,42.003143,69.312584,63.719563,50.556702,31.563503,39.011742,20.072241,18.732786,112.663399,79.197716,32.752857
08/05/2014,42.244057,68.781532,63.773933,49.765537,31.819429,39.125839,20.063887,18.699402,112.853569,78.875954,33.147617
09/05/2014,41.972069,68.998093,63.95245,48.911388,31.81287,39.170219,20.080603,18.621489,113.311661,79.197716,33.329136
12/05/2014,42.469429,69.187607,63.440144,48.540302,31.602879,39.49353,20.490244,18.853327,114.608109,78.891632,33.864582
13/05/2014,42.446098,69.275574,63.346981,48.869373,31.399458,39.119514,20.632353,18.882895,115.342773,79.28405,33.846428
14/05/2014,42.244057,69.22821,63.00547,49.408482,31.504454,39.049778,20.590557,18.886398,114.945206,79.166344,33.388119
15/05/2014,41.5835,68.206261,62.508686,49.065411,31.471636,38.967358,20.306322,18.725796,113.406723,79.025055,33.097706
16/05/2014,41.428078,68.179199,62.353443,49.240437,32.200027,39.208256,20.055517,19.002159,113.060989,78.938721,33.551483
19/05/2014,41.83218,68.267181,62.042942,48.337273,32.252529,39.068783,19.512125,19.227322,113.527718,78.985817,33.801056
20/05/2014,41.746693,68.131821,62.275826,48.253254,31.924417,38.929329,19.746204,19.231134,111.997879,78.679726,33.242928
21/05/2014,42.057541,69.052261,62.477619,48.281254,32.265648,38.694782,19.721127,19.282019,113.190643,79.378242,33.674
22/05/2014,42.391712,68.693573,62.601822,48.883377,32.449383,38.4412,19.528843,19.312544,113.951225,79.789185,33.97802
23/05/2014,42.376163,68.571724,62.500904,48.53331,32.639694,38.656746,19.562283,19.53071,114.443916,79.805008,34.418182
27/05/2014,42.850201,68.598801,62.159374,48.60331,32.560936,38.935669,18.960369,19.896439,115.965088,79.670662,34.763031
28/05/2014,43.091114,68.395775,62.174889,48.271393,32.639694,38.78986,18.793165,19.844917,116.103371,79.267593,34.608761
29/05/2014,43.300922,68.537895,62.407757,48.391441,32.626556,39.03709,19.027246,20.206512,116.803482,79.631149,34.768093
30/05/2014,43.184361,68.037079,62.710491,48.702187,32.784042,39.176552,19.135929,20.130816,116.898537,80.184341,35.009338
02/06/2014,43.013393,67.637772,62.376736,49.154182,32.843113,39.373077,18.87677,19.992477,117.460342,80.745468,34.922844
03/06/2014,43.207668,67.942345,62.042942,49.344872,32.344391,39.430134,19.077402,20.275202,117.443077,80.974655,34.390266
04/06/2014,43.269848,67.705437,61.988586,49.472004,32.252529,39.385754,19.135929,20.50672,116.967697,81.148521,34.65427
05/06/2014,44.008106,68.050583,62.182686,49.599121,32.337833,40.051376,19.244602,20.587177,118.255531,81.575287,34.535934
06/06/2014,44.272327,68.761223,62.12056,49.33075,32.429707,39.715389,19.319845,20.530577,119.491486,81.543671,34.699802
09/06/2014,44.622028,68.707077,62.167137,48.737495,32.528137,39.125839,18.952007,20.859095,119.240822,81.575287,34.900093
10/06/2014,44.995037,68.666489,62.213726,48.469128,32.495319,38.720131,19.064987,20.981527,118.627159,82.270767,34.736214
11/06/2014,44.505463,68.998093,62.14386,47.819389,32.396889,38.840569,19.324438,20.894709,115.904579,81.654312,34.203636
12/06/2014,44.326729,68.801834,61.910984,48.045387,32.180344,38.8279,19.500183,20.545204,114.253738,81.029968,34.035198
13/06/2014,44.326729,69.471848,61.817844,48.334938,32.272217,39.151196,19.583876,20.320366,114.340179,81.029968,33.966927
16/06/2014,44.194607,69.654602,61.856678,48.377319,32.35751,38.865932,19.383022,20.525166,114.556236,80.966766,33.935066
17/06/2014,44.622028,69.316208,61.77129,48.363209,32.291897,38.872272,19.508554,20.498453,114.478439,80.555786,34.180874
18/06/2014,44.901791,69.526009,61.93428,49.401371,32.429707,39.182899,19.868433,20.520716,114.504387,81.251266,34.690693
19/06/2014,44.528767,69.458321,62.283569,50.142937,32.462524,39.585522,20.537964,20.44948,114.798286,82.04158,34.43124
20/06/2014,44.723045,70.270462,62.042942,49.705063,32.410007,39.674992,20.805782,20.237991,114.175972,83.195412,34.185429
23/06/2014,45.220406,70.642693,61.724705,49.464924,32.633125,39.598301,21.081961,20.220182,113.095558,82.784439,34.344734
24/06/2014,44.622028,69.526009,61.328823,49.676792,32.337833,39.809216,20.663506,20.09774,111.626221,82.657997,34.130798
25/06/2014,44.707508,69.126686,61.56945,49.267189,32.423145,40.269352,20.822517,20.115557,109.819824,83.582664,34.809048
26/06/2014,44.598709,69.052261,61.026089,50.234734,32.291897,40.237408,20.981531,20.235767,110.649559,83.49572,34.986565
27/06/2014,44.707508,68.497299,61.336597,50.015808,32.364079,40.601688,21.081961,20.476187,111.098991,82.974129,35.35984
30/06/2014,44.777447,68.138603,61.002808,50.510178,32.108162,40.262962,21.291199,20.687677,109.966751,82.681717,35.300667
01/07/2014,45.051346,68.598801,61.538422,50.255924,32.396889,40.461086,20.989895,20.819016,110.761887,83.669594,35.505505
02/07/2014,44.581818,68.740929,61.755753,49.182442,32.587181,40.550564,21.224239,20.810112,110.303833,83.661697,35.409904
03/07/2014,44.644413,69.431236,62.081749,48.490318,32.619999,40.384388,21.081961,20.932552,111.073074,83.313972,35.71035
07/07/2014,44.347046,69.471848,62.244766,48.631573,32.646236,40.384388,20.696976,21.364433,111.574364,84.143761,35.80138
08/07/2014,43.634922,69.593674,62.531979,48.836384,32.341137,40.588902,20.755564,21.226408,109.586472,83.551056,35.355278
09/07/2014,43.838387,70.080978,63.393562,48.871696,32.433998,40.640038,21.36652,21.235312,109.586472,83.803932,35.819595
10/07/2014,43.47842,69.417694,63.346981,49.422565,32.92482,40.77425,21.291199,21.1574,109.586472,83.614281,35.277905
11/07/2014,43.666245,68.85598,62.997692,49.083553,33.375839,41.023495,21.701283,21.197466,110.71006,83.061035,35.18232
14/07/2014,44.049679,69.492157,63.121887,48.659824,33.515137,41.074612,21.190762,21.471287,111.946014,83.282341,35.482735
15/07/2014,45.599133,69.295898,63.075314,49.097672,33.634518,41.304691,20.663506,21.219728,111.583031,81.622704,35.519157
16/07/2014,45.943455,70.229866,63.328827,49.274254,33.800339,41.464466,21.107073,21.099514,110.130974,80.784988,35.013882
17/07/2014,45.278278,69.24173,62.906315,48.829319,33.375839,41.221596,21.299564,20.723297,108.799904,79.322914,34.836361
18/07/2014,45.567825,69.526009,63.023697,49.54969,33.661053,41.413338,21.27445,21.021603,110.321114,80.453033,35.286995
21/07/2014,45.575649,69.762878,62.812424,49.450817,33.627888,41.34943,21.224239,20.912516,110.891563,80.034172,34.968372
22/07/2014,45.912144,70.074181,62.671574,49.394325,33.813595,41.662594,21.266083,21.086155,112.136192,80.982552,35.068516
23/07/2014,46.170376,70.554695,62.585522,49.584995,33.76717,41.745667,21.081961,21.636021,109.517311,80.761276,35.218735
24/07/2014,46.303425,70.575012,62.796787,49.676792,33.860023,42.077995,20.738832,21.600399,107.520744,80.769196,35.778614
25/07/2014,46.178207,69.830551,62.249081,49.337814,34.012592,41.4389,21.048487,21.742876,106.483559,80.698044,35.378036
28/07/2014,46.319061,70.635918,62.014351,50.058178,34.211575,41.956562,21.458578,22.043404,106.362541,80.698044,35.687576
29/07/2014,45.888676,70.080978,61.537083,49.387245,34.470249,41.796795,21.374886,21.900936,105.722969,80.579521,35.551029
30/07/2014,46.09996,69.877922,61.153687,48.709259,34.330956,42.429493,21.416727,21.849731,105.697021,80.848213,36.23838
31/07/2014,45.129601,66.960983,60.496479,47.769958,33.442173,41.317474,20.847626,21.282057,104.132629,79.101639,35.109493
01/08/2014,44.198368,66.866249,62.319485,47.734638,33.05085,40.985142,21.09034,21.400049,104.046181,78.951454,34.950157
04/08/2014,44.331394,67.766365,61.983059,47.339153,33.302891,41.611446,21.450203,21.279831,103.657249,79.15696,35.123142
05/08/2014,43.869694,66.460167,62.131718,46.618797,32.938091,41.132145,21.575747,21.175209,104.815422,78.888237,35.013882
06/08/2014,44.002728,66.988068,63.446171,45.841923,32.586548,41.228008,21.826826,21.13958,102.902405,79.591606,35.114029
07/08/2014,43.752308,66.507545,62.702873,46.442238,32.268181,41.247166,21.910513,21.137348,104.206749,78.975182,34.754421
08/08/2014,44.088821,67.502426,63.336632,47.91827,32.301353,41.553932,22.086262,21.195517,104.893692,79.884048,35.077625
11/08/2014,44.073147,67.284355,63.751324,47.706402,32.281448,41.643421,22.203436,21.475174,105.041512,79.94725,35.077625
12/08/2014,44.09663,67.120781,63.704388,47.664028,32.394211,41.477249,22.646999,21.470695,104.75457,79.528389,34.927402
13/08/2014,44.386185,67.529671,63.751324,47.861774,32.447273,42.129116,22.655373,21.754824,106.067596,80.405632,35.164108
14/08/2014,44.589642,67.529671,64.119087,48.229012,32.500332,42.033264,22.638634,21.812992,107.919708,80.626915,35.186874
15/08/2014,44.409645,67.488785,63.986061,48.659824,32.367668,41.975739,22.504723,21.92038,107.093643,79.95517,35.109493
18/08/2014,44.785278,67.822723,64.502457,48.50444,32.354401,42.685123,22.446142,22.184374,108.676231,81.16433,35.755856
19/08/2014,45.043522,67.802284,64.698044,49.147114,32.301353,42.697918,22.45451,22.490871,109.197968,81.369804,35.737663
20/08/2014,45.106117,67.945396,64.791939,49.189503,32.380939,42.876854,22.370815,22.499819,110.737053,81.567375,35.919735
21/08/2014,45.779114,67.659172,65.159691,49.217747,32.414104,42.883259,22.270388,22.50206,110.867508,82.341904,35.93338
22/08/2014,45.771282,67.127579,65.245743,49.09063,32.261539,42.455055,22.086262,22.667614,110.832726,82.031578,36.092705
25/08/2014,46.436455,67.297981,65.363121,49.500237,32.599819,42.352814,21.743128,22.716829,111.589218,82.13501,36.420456
26/08/2014,46.749474,67.904503,65.237923,49.034126,32.666145,42.320858,22.178326,22.571419,111.824013,82.302124,36.179203
27/08/2014,46.632092,67.829552,65.183151,49.497189,32.785534,42.301685,22.195063,22.848827,111.476173,82.12706,36.288445
28/08/2014,46.295593,67.856781,64.964066,49.760765,32.772266,42.301685,22.479612,22.875679,110.528358,81.912224,35.987103
29/08/2014,46.52253,67.78183,65.026649,50.024345,33.044209,42.480621,22.672108,22.931612,110.25882,82.532837,35.863838
02/09/2014,46.694706,67.120781,64.924957,49.49007,33.011044,42.371979,22.103003,23.110588,109.111023,82.238449,36.197124
03/09/2014,46.718174,67.543289,64.862373,49.625412,33.084011,42.518967,22.019314,22.135157,109.511002,82.556686,35.987103
04/09/2014,46.725998,67.032188,65.488304,50.059975,32.977882,42.435879,21.425102,21.951706,109.09362,82.620338,36.489334
05/09/2014,46.8825,67.645538,65.543045,50.786621,33.123802,42.985512,21.734756,22.141861,108.424042,83.081856,37.457268
08/09/2014,46.866859,66.630104,65.190979,50.473164,32.851864,43.234756,21.165653,22.005398,111.284866,82.787453,37.621628
09/09/2014,46.21735,66.371124,64.93277,49.775017,32.433998,42.915203,21.396032,21.922619,111.484871,82.588539,37.365955
10/09/2014,46.342552,65.975853,65.441345,49.532795,32.334503,41.285526,21.253616,22.596024,111.493576,83.535332,37.653591
11/09/2014,46.765118,66.125801,65.323975,49.810638,32.506958,41.343029,21.437918,22.692221,110.98922,83.185272,37.356831
12/09/2014,46.976406,65.273918,65.14402,48.856026,32.102375,40.03289,21.086077,22.743685,110.389236,83.209145,37.365955
15/09/2014,46.905979,65.62149,65.621323,48.913021,32.208488,39.681385,20.960411,22.736965,109.832726,83.320541,37.260941
16/09/2014,46.945118,66.398384,65.785606,49.397446,32.473793,39.949802,20.97716,22.564707,110.710983,84.2435,37.07375
